23.5254,0.782857351,1.50E+08
23.5976,0.784276466,1.47E+08
23.6699,0.785696237,1.45E+08
23.7422,0.787114694,1.43E+08
23.8145,0.788531833,1.40E+08
23.8868,0.789947651,1.38E+08
23.959,0.791360189,1.36E+08
24.0313,0.792773356,1.33E+08
24.1036,0.794185192,1.31E+08
24.1759,0.795595692,1.29E+08
24.2482,0.797004853,1.27E+08
24.3204,0.798410726,1.25E+08
24.3927,0.799817201,1.23E+08
24.465,0.801222327,1.21E+08
24.5373,0.802626101,1.19E+08
24.6095,0.804026579,1.17E+08
24.6818,0.805427639,1.15E+08
24.7467,0.806684138,1.13E+08
24.8117,0.807941469,1.11E+08
24.8766,0.809195762,1.10E+08
24.9415,0.810448949,1.08E+08
25.0064,0.811701027,1.06E+08
25.0714,0.812953922,1.05E+08
25.1363,0.814203775,1.03E+08
25.2012,0.815452512,1.02E+08
25.2661,0.816700131,1.00E+08
25.331,0.81794663,9.84E+07
25.396,0.819193923,9.69E+07
25.4609,0.820438171,9.54E+07
25.5258,0.821681291,9.39E+07
25.5907,0.82292328,9.24E+07
25.6556,0.824164136,9.10E+07
25.7206,0.825405766,8.95E+07
25.7855,0.826644347,8.81E+07
25.8504,0.827881787,8.67E+07
25.9153,0.829118085,8.54E+07
25.9802,0.830353238,8.40E+07
26.0452,0.831589143,8.27E+07
26.1101,0.832821996,8.13E+07
26.175,0.834053696,8.00E+07
26.2399,0.835284241,7.88E+07
26.3048,0.836513629,7.75E+07
26.3698,0.837743748,7.62E+07
26.4347,0.838970812,7.50E+07
26.4996,0.840196711,7.38E+07
26.5645,0.841421443,7.26E+07
26.6294,0.842645005,7.14E+07
26.6944,0.843869278,7.02E+07
26.7593,0.845090492,6.91E+07
